,Unknown_mort_perc,18–24_mort_perc,25–34_mort_perc,35-44_mort_perc,45-54_mort_perc,55–64_mort_perc,65–74_mort_perc,75+_mort_perc,Unknown_mort_ever,18–24_mort_ever,25–34_mort_ever,35-44_mort_ever,45-54_mort_ever,55–64_mort_ever,65–74_mort_ever,75+_mort_ever,all_mort_ever,Unknown_perc_joint,18–24_perc_joint,25–34_perc_joint,35-44_perc_joint,45-54_perc_joint,55–64_perc_joint,65–74_perc_joint,75+_perc_joint,Unknown_mort_per_capita,18–24_mort_per_capita,25–34_mort_per_capita,35-44_mort_per_capita,45-54_mort_per_capita,55–64_mort_per_capita,65–74_mort_per_capita,75+_mort_per_capita,all_mort_per_capita,all_perc_joint
201510,0.13852738230413136,0.01940561122017731,0.21157292731076027,0.4045013609536061,0.4605032670652023,0.41783640697139374,0.31244138961846213,0.11843434246454343,0.1831601013188925,0.020491872839499187,0.25356170319764176,0.5516996737024011,0.6557461168054801,0.6539404091635258,0.56099970896914,0.27533421150663046,0.4634195655301011,0.6872635561160151,0.5478134110787172,0.6050016436139277,0.658142756723925,0.6782338540580298,0.6905249481857271,0.6900033349049552,0.6374720321670612,20487.913005502665,1662.2121038963978,25181.175230982404,56144.779760162986,58527.985169925305,45505.74008241176,31572.638374395032,10011.681345986197,36710.88832612097,0.667520881063887
201511,0.13842905405405406,0.01955973710272801,0.21212461528999982,0.4044591794446747,0.46095422725915275,0.41819450726978996,0.31304719273748033,0.11910462377157574,0.1847972972972973,0.020612001440532997,0.2537200888810454,0.5511921536123774,0.6561476592276894,0.6549634894991923,0.5630498849526708,0.2771949710267294,0.4638926644351852,0.685784014643075,0.5491944764096662,0.6047572827772245,0.6574586390152601,0.6772668624921075,0.6902508823220367,0.6900778589365777,0.6367785582494416,20322.969172297297,1653.1289727199064,25285.61776337427,56370.82694571073,58505.30075216513,45291.47046720517,31535.57688428141,10002.826808082444,36702.33400031352,0.6669962157184794
201512,0.15214101308644173,0.019707529170653274,0.21096368603090937,0.4031516652523516,0.46018628932823935,0.41791102584428363,0.3131077346088301,0.11929612398323884,0.19985756253894774,0.02080585168116943,0.2524630739376574,0.5500847206981097,0.6562103616159928,0.6560998344871036,0.565076830543184,0.27912789622874046,0.46457825443398215,0.6875365710942072,0.5498419994254524,0.604051845376107,0.6569718411255322,0.6767218850921255,0.6896922440052148,0.6895581778265643,0.6358030669895076,22967.97035520342,1686.2372942768338,25048.42909607993,56058.08052474314,58441.7392177266,45140.12053780072,31385.177268756535,10093.727793012078,36596.97941149875,0.6664836252602921
201601,0.1440536013400335,0.01975053734323963,0.2102047957518304,0.4021265296187294,0.45935608480092466,0.4177042751360974,0.31381461675579325,0.12008736143100485,0.19113109406682535,0.020861892914967196,0.25141770373397654,0.5488731163284725,0.6558815179811621,0.6570293351221652,0.5673582887700535,0.28156373885391955,0.46467496266444996,0.6946144430844553,0.5487003713224793,0.6036978207001715,0.6567340762140597,0.6761244185469053,0.6897676314716673,0.6903720533939222,0.6367391373955364,20866.793881689147,1729.2154168147533,25383.217272613143,56264.59657066673,59250.1453650475,45777.32270698418,32168.989860962567,10367.522023001588,37035.32697976315,0.6664343520953858
201602,0.1357695614789338,0.019948659440958357,0.20979045230822585,0.40123034859876966,0.4583358691903516,0.4167940032828367,0.31311247740116005,0.11989569952259524,0.18065348237317283,0.02102681118083286,0.25068626535593763,0.5481748168728778,0.6559019536242469,0.6576006431680148,0.5686454193172575,0.2829572253005349,0.46514049811045444,0.7061431285623813,0.5464684014869888,0.6029297694586793,0.655849754119278,0.6759026678912483,0.6889563459434062,0.6895206116568732,0.6358141171202866,20541.29535683577,1789.5971762692527,25443.067586133304,56450.279631725614,59394.34750370235,46033.74101149508,32104.684042466284,10401.631761796116,37157.83405675087,0.6657776078816364
201603,0.14430284857571216,0.019591614607544133,0.20811389640274006,0.3997772489974823,0.45702612142686966,0.41594817050422095,0.31279667791478316,0.12004750575682704,0.1939655172413793,0.02066869990136166,0.24842031981548698,0.5463258521054944,0.6555702561450999,0.6579675242307524,0.5703926936762947,0.2844769975139672,0.4647140099590197,0.6993506493506494,0.5465856481481481,0.6025637751844948,0.6554353461684698,0.675186894119213,0.6885229676732937,0.6887891261081961,0.6350044534928108,21938.517522488757,1776.7906259566219,25352.77339494396,56401.49778492645,59486.18288800686,45856.54776294901,32083.222603054677,10453.554098899043,37104.32340715826,0.6652469705821382
201604,0.14455953799614996,0.01972581742895217,0.20775538111719466,0.3994222159619745,0.4571850318810585,0.41593761886648917,0.313384236140051,0.12028995470412551,0.19515995966633054,0.02077816605374985,0.24753139095452883,0.5451248781323104,0.6555450722586601,0.6586771252043219,0.5720491322743101,0.2859941795183208,0.46511753807923145,0.6981610653138871,0.5520440707451435,0.6021124065617267,0.6554695062923523,0.6754374285745987,0.6891953682077139,0.6890777136675081,0.6356362712725425,22796.57062975525,1800.1466996860113,25258.620226428295,56649.07326423124,59421.7461943096,45950.191967452425,32003.027391454827,10462.325740736496,37148.15337615513,0.665526212107166
201605,0.14001072194424588,0.020042685627829647,0.2069382698439114,0.3977741773714462,0.4552823068130264,0.41502543702634614,0.31294433313497166,0.12021593532607454,0.1836132952108649,0.02107243325336969,0.24630514545641854,0.5432682504780642,0.6548549877963163,0.6592491390446156,0.5733803297968612,0.28731056132517546,0.46499256735351263,0.6892150606253988,0.5559701492537313,0.6031401582844014,0.6559458579533254,0.6756442301804234,0.6889015395277461,0.6892904561514054,0.6357471082237364,22436.616779842745,1827.275259018921,24952.21076322025,55927.692876155204,59303.53095021455,45586.94344274294,31878.753286172545,10375.345260318645,36881.242102674645,0.6657475392430181
201606,0.1466183344462463,0.020511138727791586,0.20696048463877584,0.3978754118593452,0.45533409644089007,0.4153096511338343,0.3132601612314261,0.12080337444702278,0.19545931508156061,0.021569778146000185,0.24550002769213727,0.5425881847333797,0.6549670941591815,0.6601808897640423,0.5754157186595882,0.289727674199731,0.4656030579194505,0.7098243331164606,0.5548387096774193,0.6030354389407822,0.6557428128288927,0.6748047691510175,0.6881579516724259,0.6894495567087728,0.6357872823618471,22662.7737288944,1885.87966031483,25056.455788843497,55834.673647613694,59086.80387966589,45417.13390874386,32104.576156568637,10498.881627629618,36861.04077580352,0.665343662331038
201607,0.14329072013243815,0.020793852553732377,0.20796735451353374,0.3981867553827257,0.4551958672816303,0.41530785361008377,0.3136199459971245,0.12163041813447695,0.19194334590269474,0.021770279639473075,0.24569788162847833,0.542103407820306,0.6553629843346811,0.6611313161386695,0.5770382578812638,0.2925945780364527,0.466513747235261,0.7066752246469833,0.5582106140594609,0.6032170562287684,0.6555566314391634,0.6744575315103193,0.68822267954589,0.6896181584390898,0.6392255627262711,21930.286397498392,1868.014542408135,25154.08240454675,56316.450463501016,59182.218052197415,45706.80823732024,32051.774755409053,10486.146760606525,37029.48104109322,0.6654006319558934
201608,0.15652681787209188,0.02084957244230425,0.20753942570287465,0.3975546019695219,0.4542574337858044,0.4146129602582827,0.31342991659564956,0.12163412655798385,0.2085077387326,0.021831136362324113,0.24479191332396694,0.541016119271607,0.6549245895646478,0.6617367463550875,0.5786159348412244,0.2940110206055621,0.46666864290694915,0.6896766169154229,0.5535862641927444,0.6027357318526406,0.6554346246722066,0.6734381374450226,0.6879260371668181,0.689625585023401,0.638239253623869,25633.110678477562,1929.358449821875,25031.777232281456,55925.95329537327,60559.07099319389,45507.779391190714,31897.59665893628,10650.787051740486,37159.72369063758,0.6648814786623969
201609,0.1449483352468427,0.020375800029662418,0.20699186052010698,0.3962998063373027,0.4534646877158763,0.41370972694149916,0.3129000132322114,0.12180295731197666,0.19441255262150783,0.021385463133035947,0.24401887476551046,0.539871166234016,0.6549941078467227,0.6621566299586523,0.5799678248333786,0.29564381563150616,0.4662600816730843,0.6897689768976898,0.5509518477043673,0.6020892567018684,0.6548205757380413,0.672694890478244,0.6875954753202095,0.6889202964677602,0.6387086712414224,23745.314580941445,1886.738331831198,25080.186477638763,55699.92452374085,58922.348005302934,45358.232670303354,31883.484883939578,10608.41504566661,36761.187691828236,0.6643324023317533
201610,0.13029287226534933,0.02017074931204042,0.2061686057630591,0.3950057998755015,0.45219221628648615,0.4125094520855899,0.31226906383465924,0.12169967934869125,0.17739943542695835,0.02124216177200343,0.24309483451967084,0.5388509390862248,0.6546713452905689,0.6623587296396967,0.5811316696099282,0.29699285167413336,0.465605822905688,0.6865267433987813,0.5440313111545988,0.6016570092507878,0.6542584210380161,0.6721918077430585,0.6871299759716615,0.6885173045941893,0.6396648914634526,19751.990825688074,1838.2226958993099,24770.85737751731,55244.05921905979,58547.978070219986,45220.97971633525,31613.40994140076,10498.911570736589,36434.150229382525,0.6638751869164978
201611,0.14766516444529676,0.02037737965065747,0.2071050780810851,0.39536782352361016,0.45223966625278356,0.4124740792886821,0.31263602257888445,0.12161622253213222,0.19944385847156967,0.02135307146662181,0.24320565143390493,0.5381247739800336,0.6546056557254254,0.663167211224784,0.5826568189198339,0.2981229505107233,0.465931674058901,0.6798701298701298,0.5473307649972482,0.6015653600959414,0.6534431863852432,0.672414180319585,0.6868194045079307,0.6889502762430939,0.6399305770780388,24419.657781187074,1871.83788936552,25007.18643248006,55479.78599607684,58587.10683008702,45042.92781225371,31557.743068462107,10407.989898609174,36467.240576932454,0.6637127688813668
201612,0.13795367157460378,0.020622369667184094,0.2068358706975554,0.39489218693982775,0.45180009955403855,0.41172199804353143,0.3122425554356781,0.12166381989330244,0.18944012004126418,0.021619864721738106,0.2429812354278881,0.537420532510858,0.6546490720141407,0.6636020420640744,0.5839902657948165,0.2996711788651532,0.4661321586907918,0.6696125084976207,0.5442934782608696,0.6018303458722545,0.6530139853354956,0.6719599323211485,0.6865467550226149,0.6887122592040625,0.6411961160244913,20787.56888305355,1920.3025604241036,25519.91732048072,56484.5035508934,59449.27219140788,45295.97443089182,32026.307554694584,10612.332715069339,36968.98785031028,0.6634481541181816
201701,0.15110505306201927,0.02059835729644455,0.2057341650671785,0.3931986259408367,0.45055654876191104,0.4109749676316546,0.3124511377196231,0.12191201701497782,0.20553013338525947,0.02159206382178407,0.24159225569556872,0.535743589182566,0.6540420673046358,0.6642798456494146,0.5861656311292158,0.3019784770996789,0.46629505086064277,0.6855670103092784,0.5423821204687926,0.6014957535809354,0.6520317738547362,0.6713401177393592,0.6862168635921939,0.6884835714756041,0.641698604936379,23829.756985687858,1960.7319518754105,25536.52436003088,56518.18856391125,59640.76512040119,45729.439420956376,32069.286854160666,10574.348821996868,37083.839871432494,0.6630284260782905
201702,0.1495488188178039,0.020590257815054053,0.20637779508869522,0.39443391543084083,0.4516825652898638,0.41177220710392687,0.31346696606992025,0.12298220841570177,0.20389333874074825,0.021587924290078574,0.24199442681403022,0.5363452102435264,0.6551832404601879,0.6659797548030697,0.5885059365622188,0.3045956886002071,0.46769821514831716,0.6894915254237288,0.5464002189980838,0.6008562489708547,0.6512366926034865,0.6708637565838551,0.6859395613584139,0.6881681563266737,0.6436728820305563,21756.37777552469,1942.9095167235957,25718.629777856782,57453.38477952611,60347.26116966558,46781.24315149722,32515.209053514896,10708.246849289279,37643.764052954364,0.6626767847984631
201703,0.1474238062146332,0.02063786673931922,0.20598879061442588,0.39419847160793753,0.451896840517076,0.41179443976411123,0.31391177297764483,0.12363511468244832,0.19894768192196963,0.021614135462961388,0.24128659707615327,0.535822888589706,0.6555818384073444,0.6667407010288223,0.5901579745237785,0.3067458265552993,0.46831147027457,0.6828282828282828,0.5453795379537953,0.600304433310078,0.6502020686824843,0.670112952148128,0.6853394832118236,0.688023075410266,0.6427328509936807,23819.669214732454,1981.8434223894744,25847.35943456619,57651.00052920644,60781.77144062704,46258.60248908631,32512.381402495488,10942.47914881732,37736.868388727176,0.6619943247857303
201704,0.1428429915799901,0.02057958122348433,0.20586012622932878,0.39322305769899296,0.4507087266442356,0.4110785016178672,0.3137374967501813,0.12373245003199458,0.19118375433382861,0.021663017198120523,0.24094843985344472,0.5347592704618055,0.6552167599022305,0.667099287832466,0.5916517289035453,0.3083976361651673,0.46854673687087434,0.6671289875173371,0.5489055139927957,0.600572166383959,0.6495005394869653,0.6696221416699285,0.6844955277946632,0.6882339472048674,0.6425225115599903,22996.435958395246,1976.9685803567356,25961.863774475823,57667.685366808364,60670.78964471626,46411.122825313694,32706.68373106553,10980.139454962924,37796.497504434636,0.6615462677046637
201705,0.1492857142857143,0.020602291438373846,0.2051259364891837,0.3923813010973637,0.44980376906663666,0.41020546950814163,0.31384634265240796,0.12389101790120216,0.20153061224489796,0.021600564540650943,0.23960331111868657,0.5336368207056355,0.654902191543905,0.667675293482386,0.5931492699622624,0.31033125098430364,0.46885404520742313,0.6794258373205742,0.5483152325257589,0.6000431329764291,0.6487579997075189,0.6689550829574605,0.6834686933412811,0.6870655196385124,0.639225181598063,25996.39030612245,1984.353629640679,25796.962433739893,57582.53534735277,60723.433555233765,46097.81027882419,32602.272948547936,11006.01093420727,37719.39262710197,0.6606473584664834
201706,0.1479779411764706,0.020923321469297488,0.20553751593067593,0.39234439324954334,0.4496348124176569,0.4095723294127227,0.3138808715192434,0.12412253308849654,0.2028186274509804,0.021919670110692607,0.23948315825812497,0.5325199705553586,0.6547052277465816,0.6678389478988004,0.5947041165651888,0.3119836642494643,0.4691575451952359,0.6770186335403726,0.5483071841453344,0.6002702497916298,0.6482544403368818,0.6680245789713245,0.6828354499589929,0.6869780892244041,0.6388261170869867,25323.215482026142,2013.6303949687274,25937.201034098784,57677.72479893127,61253.603128717434,46231.10846994397,32611.73371680724,11099.865865835916,37887.82518999229,0.6601052720009501
201707,0.1360922380070002,0.0212331824268316,0.20579312562230334,0.39227853027544407,0.44902695261927056,0.4091304436283735,0.3136132595935723,0.12443885997225992,0.1850936792258596,0.02220702207949546,0.23925230252240293,0.5318076545205651,0.6543263892087178,0.6683748207074046,0.5962578540644465,0.313764895378145,0.46959620941119257,0.6694402420574886,0.5438165438165438,0.600514067559565,0.6476273067850701,0.6676828399669507,0.6826666666666666,0.6862944381973878,0.639250936329588,22030.37502573605,2056.5478021946174,25882.12111838284,57840.41547396467,61373.645381415125,46557.53149191785,32458.458887596596,11111.121635024087,37962.81422916589,0.6597343371095588
201708,0.14761033615367025,0.02204848808707875,0.20672412454383104,0.3928743183652177,0.448955756020347,0.4090172100068108,0.3141210764454845,0.12563636159905578,0.1995197804710725,0.023006865467049244,0.2396459352434195,0.531472711513956,0.654518397852602,0.6693706606487553,0.5983213510351217,0.31751035546608003,0.4708375534893827,0.6963594113090628,0.5516332982086407,0.6006610576923077,0.6472471766357532,0.6666438465575866,0.6818975426387897,0.6861664334158682,0.6396824924933853,26306.650697461697,2186.4240500447245,26337.02474571007,57967.70800083684,61411.40132573138,46522.087013204844,32667.2816302238,11399.556393870012,38161.97419717737,0.6592605646009314
201709,0.16085558852621168,0.02224037554364084,0.2072583232429859,0.3941113455431331,0.45143228361071586,0.41233978341458916,0.3187253316522311,0.13965238480194017,0.21031157270029674,0.023103297512483606,0.23983979633021826,0.5315749119067299,0.6566360411639753,0.6727700336381174,0.603905136498191,0.34144902908616964,0.47594365485687146,0.6779400461183704,0.5543197102948785,0.6009587177150562,0.6469358610840905,0.6664268256469997,0.68164449608261,0.6854891590613478,0.639268732094864,27691.436696340257,2155.6231562233934,26235.108957641238,58421.59714458172,61783.962635855554,46650.60082596565,32981.65753480978,12542.204786926897,38718.2634874063,0.6589466455849596
201710,0.20166471962616822,0.022212302372099858,0.2067763499598184,0.39395110060369287,0.4517997571150027,0.41367421084591555,0.32136148289341016,0.1488603304124477,0.2643107476635514,0.023059884502808322,0.23910510009224972,0.5311245990570529,0.6574959022866923,0.674748613126666,0.607984916918742,0.3560233437879489,0.4782710195573594,0.6864590876176684,0.554566268125159,0.600317416678122,0.6466489416801906,0.6657687656535669,0.6813499863160252,0.686444957825176,0.64023710311638,37826.7476635514,2192.9757874037996,26563.9080887768,58539.867451458354,61831.711865372316,47049.69167155546,33623.093485407255,13311.195408123149,39159.331730848935,0.6587575483658564
201711,0.19748767689616792,0.02225491792691761,0.20728371624501182,0.393976913406225,0.45165391761030443,0.4134192000082399,0.32163051850930735,0.1500726823976847,0.25870567657815235,0.023136578818799033,0.2397530768535379,0.5311331588142133,0.6580044007597539,0.6756103966999181,0.6098935071484579,0.35894125242091673,0.47893931777282206,0.6827697262479872,0.5558920010093363,0.6003140069530111,0.645733901547855,0.665578931645046,0.6816378392182021,0.6871543178718331,0.6436848882125717,37662.62028939418,2218.08178668299,26831.09451784123,58990.7083208612,62271.116627917836,47218.4875242691,33694.34305343986,13541.478135992938,39405.280646612206,0.6588098633366997
201712,0.17550226830848994,0.022070981540736227,0.206691413323414,0.39291713554153007,0.4505698486461227,0.41273307100789547,0.3209213131264357,0.14994462707539036,0.22968243681140635,0.022973910982443665,0.2392831219018245,0.5304782251795315,0.6576987979957943,0.6762646915104287,0.6113149889285148,0.3606112470507899,0.47911614059827645,0.6654357459379616,0.5571465098440297,0.6006623758045366,0.6457265400712532,0.6651436144161793,0.6815114373485042,0.6871869827827096,0.6439643847613488,32482.73907971484,2211.3953645859788,26866.806728094172,59110.70323075167,62405.11512240712,47248.83393256693,33842.343171204484,13577.64578837475,39471.31566432802,0.6587255886361466
201801,0.20606788825473116,0.022287783744753823,0.20625703330406278,0.3922358631759322,0.44949210152252606,0.41286115853110683,0.32147240107391223,0.15193676579763307,0.2683989185941724,0.023218556794079154,0.23827868493630433,0.5288376027590396,0.6564636545302881,0.6763711509581691,0.6134981557172764,0.3647975894143849,0.4793816600606619,0.6814868804664723,0.5553024550746647,0.6004294846184578,0.6448716353531583,0.6640882444760484,0.6801987216156391,0.6857650027802729,0.6419291791216372,38065.96365274857,2193.192156685771,26969.97588397527,59229.04786293734,62480.1620701573,47699.5027378095,33891.55374202043,13705.92232848596,39628.390440827796,0.6576773885971439
201802,0.1878724672228844,0.022457636730712518,0.20618548738005063,0.3920193706174384,0.44894335993345635,0.41218964521716817,0.32168561450693306,0.15220742572963933,0.2467222884386174,0.023404713835265295,0.23802952164431387,0.5283639249334405,0.6564087234540303,0.6768974145120934,0.6149974957290173,0.3667618906607906,0.47988374802173533,0.689928628072958,0.5563131313131313,0.6005669259874378,0.6438051415977505,0.6634648231459126,0.679952683352011,0.6855137994284008,0.6419661249713894,36136.2210965435,2233.284276251616,26876.12258459859,59269.472965909124,62707.46276156066,47702.91044845063,34080.48850436704,13771.657994896226,39696.34349919528,0.6572388383181621
201803,0.18682278923453338,0.02238445587023833,0.20547406514492214,0.3909745154197532,0.4485189858597947,0.4123953545633618,0.3220460873049303,0.15284976346180604,0.24606780845858092,0.023429821322046417,0.2373808379447453,0.5277955824563966,0.6564541516527259,0.6777459167760999,0.6166445784576609,0.36900827883678866,0.48038969800282455,0.6931711880261927,0.5550761421319796,0.6004703292304613,0.6433275227580864,0.6628150468401056,0.6792919869642013,0.685137333716145,0.6425909595198134,36587.302866130725,2209.7642871346193,26882.629815637763,59597.32775934205,62535.60693091202,47960.679654157095,34054.5219255439,14041.452518436065,39790.27402384379,0.6568087019109864
201804,0.1711986681465039,0.022543812912133556,0.20578253156094928,0.39068319963723913,0.4482478626917722,0.4116124175123491,0.3214594312139044,0.1525307886301601,0.2254439511653718,0.023638061518542072,0.23717892679916694,0.5269695432020125,0.6560892139129982,0.6779390186754346,0.6175601692628732,0.37035466944669143,0.4806065782136685,0.673419773095624,0.5560355781448538,0.600562254013869,0.6434073715845107,0.662616046494075,0.6787918377504044,0.6853903934213742,0.6424945407107002,32882.91551054384,2278.5311116076286,27259.74151646826,59455.96542165553,62844.72713503103,48067.55835529163,33955.152025792435,13944.769332923828,39889.697976123134,0.6566668111106296
201805,0.19458987783595114,0.022584815144638188,0.20537860962018567,0.39071622465906886,0.4479948324317003,0.4112075507372649,0.32099327709385556,0.15019161955578142,0.2630017452006981,0.023699405360374595,0.23627536922832434,0.5261649826572161,0.6560128980837803,0.678398687717021,0.6186705096221169,0.36889199432552033,0.4805250176462682,0.684304932735426,0.5560925973034851,0.6007912537753038,0.6437516800264669,0.6627209302325582,0.6787458524400701,0.685838927595773,0.6437533481828178,37078.42216404887,2274.841705208124,26983.12672951622,59373.96902266411,62818.71591136995,47914.68199622361,33801.42443358326,13721.965055368524,39716.15610516375,0.6569211635738257
201806,0.18423106947697113,0.023255006968983687,0.20635319647762862,0.3915167115881192,0.44812200076237424,0.41136606490073674,0.32061778682959946,0.1500116261863995,0.2468384074941452,0.024348067480582273,0.23689819956855312,0.5262649136081037,0.6565974089719958,0.6794893425566616,0.6202987101154107,0.37069355486503053,0.4814614283456188,0.6940677966101695,0.5667744342203432,0.6029311223538478,0.6439874832364775,0.6625144927958424,0.6784717777266823,0.686736400787685,0.6469295155426542,34962.40171740828,2286.6213036915374,27004.420727406112,59663.693017294536,62823.93464207575,47917.39636793104,33874.33342837746,13663.409055742279,39772.10490964587,0.6574214255435111
201807,0.2137366310160428,0.023599879509697153,0.20668967742265876,0.39218022544318065,0.44875541012398856,0.41165743824448847,0.32085722603226613,0.1505762081001764,0.28509358288770054,0.024654169659614894,0.23661475590333433,0.5256683010535206,0.6564362180358375,0.6801891996812619,0.6215734992451374,0.37278579879663665,0.48195979242306836,0.6888193901485535,0.5677466863033873,0.6028294991390096,0.6436874627090863,0.6619472222060442,0.6777555806479632,0.6865392933630139,0.6473631228678486,42827.066844919784,2359.4180086660335,27165.450970702255,59982.48484269811,63304.68468647417,48156.83888911591,33854.48843672356,13829.623984741116,40006.982782733714,0.6570192961791638
201808,0.20591216216216215,0.02395439251032968,0.2079495035402855,0.393455536795466,0.4488359303391384,0.4113425896358365,0.3208798575326883,0.15175867494543793,0.2758445945945946,0.025012058555181692,0.23743992786220042,0.5258530762364632,0.6565955218017546,0.6812502394972474,0.6230981223295843,0.37574652748405435,0.4829820815730663,0.6817063166529943,0.5664725861232411,0.6032448014191386,0.6432676210324917,0.6615340630615912,0.6771478965084649,0.6861263808729966,0.6485785953177258,40023.67195945946,2394.384606891101,27309.734030289677,60320.01886016325,63512.838745580724,48259.206774898135,34091.00758042564,14023.583158509144,40203.87520742425,0.6566598412185221
201809,0.17790317790317792,0.024011120940224947,0.20869968199996927,0.3940176746858863,0.44886688599598074,0.41093483435319594,0.3211142355365609,0.15300926711701007,0.23953073953073953,0.025068069804579346,0.23794441912506464,0.5255788848997173,0.6565607274597153,0.6818488287754497,0.6247271767488605,0.37907345802640957,0.4830857759107779,0.6803005008347245,0.5674641148325359,0.6030965145808541,0.6427407977864255,0.6610458761711604,0.676098791826182,0.6858455572416119,0.6492235163616196,32793.83991683992,2440.0817469526555,27699.455287966695,60464.394624553905,63600.80794255461,48588.76890406481,34068.96856060991,14205.52836993788,40336.548703693654,0.6561240706259663
201810,0.20658045506629563,0.02381748618393085,0.20833706216104955,0.3939005521306235,0.44820941484711574,0.41047661583615136,0.3207141531244199,0.15465768320504894,0.27893272221312815,0.024894431061357518,0.2375523207797554,0.5247922471099622,0.6562643571036652,0.6824041344988196,0.6264263656153496,0.38324129549476554,0.4833357332437367,0.6838351822503962,0.5659209900047596,0.6031173294059892,0.6423927620785197,0.6606160712716793,0.6756489570056269,0.6850756635026203,0.649029447446785,40031.931576362746,2418.901142128383,27637.926964410362,60681.498633751566,64141.31135258028,48686.79785363364,34076.707403094886,14387.87957612844,40482.57703712395,0.6557235396365401
201811,0.19202111145606954,0.024036265836702243,0.20809060992559889,0.39354096122703,0.4474274576146519,0.4094102879419524,0.320071480734865,0.15487323247600343,0.25737348649487735,0.025113189781063052,0.23740904259668055,0.5244027463629428,0.6562071483736741,0.6828046148272502,0.6277381597412693,0.3854576284184202,0.48346357379592664,0.683104284559418,0.565798733286418,0.6026398182822764,0.642309602029642,0.66004790869167,0.6749236617436281,0.684860210079174,0.649840448943662,38723.868674324745,2438.355931821129,27774.89949973428,61035.88028427266,64158.66824106716,48654.87204876082,34130.21195182118,14378.745071808658,40547.967237363686,0.6553354619738904
201812,0.19674850696748508,0.024145323253977207,0.2079432812356442,0.3933921329059269,0.44683686720257404,0.4083722899340224,0.31958489451136807,0.1545748436768897,0.2689117451891175,0.025245402234006543,0.2372852374000837,0.523838423266023,0.6562113907479745,0.68321333935216,0.6290405973436471,0.38726019822195756,0.4838659743973913,0.6669477234401349,0.5703271028037383,0.6024325584820442,0.6416299679225792,0.6594306489472477,0.6737778221878045,0.6841546817384362,0.6485043617050552,37056.81751824817,2425.853875662868,27692.037406719275,60897.380128810095,63478.21079140095,48422.658589707295,33993.03280152559,14564.647875281808,40346.357207486515,0.6545694191510126
201901,0.18066115702479338,0.02417249364329822,0.2071709587404357,0.392473922309044,0.4457034316695734,0.4075291419835658,0.31875714600926724,0.15444057880341736,0.24495867768595042,0.025313294587722485,0.23651296557745774,0.5228196486655379,0.6556080109172722,0.6835798458500542,0.6310853910496861,0.3898595264566257,0.4842351237055781,0.6770356816102471,0.5722000469593801,0.6016735061062023,0.6413363726057224,0.6587205419048239,0.6729375722904749,0.6838147379019571,0.6494498275578913,32561.592066115703,2713.5878019433344,27883.09000206796,61143.77430579664,64166.67050861211,48813.57165679343,34217.93928483073,14651.342970193231,40648.55502204446,0.6541060088988725
201902,0.1896858328393598,0.024063363628593407,0.2062891250545931,0.391548160485128,0.4447802161548714,0.4069938731611838,0.3186573495714448,0.15534190388217048,0.25429756965026673,0.025459414798142396,0.23611292023916247,0.5221371682360728,0.6555351746526082,0.6842129407806877,0.6324345810313383,0.3928102304217761,0.4847449344526397,0.678125,0.573999526403031,0.6013817182334806,0.6408496308768294,0.6582050140928646,0.6724590307652809,0.683843646159813,0.6505005319003846,37000.38678126853,2669.824154534317,28071.079702094077,61222.07652456601,64352.186075297905,48966.66209617404,34433.09532430573,14663.97311039737,40801.879663622734,0.6538401065129557
201903,0.19824772375880434,0.02410374021587823,0.2062919950651019,0.39154746389268685,0.4447485640914543,0.40713550110631874,0.31868032871666374,0.15606619987269255,0.26988489950180383,0.02538737135163506,0.23528197232786485,0.5214245164591779,0.6553423195405093,0.6849311227351055,0.6336670993056644,0.39526840653511564,0.48509051687243016,0.6776429809358753,0.5720710059171598,0.6008031632274805,0.6405393815218945,0.6576690032077938,0.6714856370056851,0.683505737498953,0.6504880767871224,39333.73578422952,2685.1854305013576,27945.168571632494,60921.19618551123,63991.669764812184,48573.121080725585,34069.64311620194,14698.499792064502,40567.83751446376,0.6532759100471046
201904,0.21710408855561508,0.024414135222917896,0.2063478338271385,0.3921243170489065,0.4455752364483436,0.4082306601383574,0.31966223564351826,0.15751268110568223,0.29084092126405997,0.0256457258078375,0.23463079055454533,0.5202371642434205,0.6549586066668253,0.6853960906528563,0.6350907766651257,0.39792610422025504,0.48548274540471925,0.6825657894736842,0.5741435945565462,0.600219382032858,0.640045856623433,0.6572215266115585,0.6705793567138393,0.6828448661527097,0.6498789346246974,42893.12497768256,2713.015294636566,28110.700916824557,61506.9322368876,64500.36862673552,49196.53583568215,34660.811462570215,14988.521457235964,41013.667241192146,0.6526987738591834
201905,0.21912637066331117,0.024380571408865976,0.2063870267963513,0.39185002084223886,0.4451305985945305,0.407974032118972,0.3193728045006286,0.15784357645785962,0.2967823117023189,0.025622014931806818,0.23438234270574818,0.519462934003117,0.6546942468884938,0.6858339205445929,0.6361748637505017,0.3996128715967779,0.48579638265039166,0.6685808039376538,0.5730787364450731,0.6002289258944725,0.6397896819481522,0.6569621607484635,0.669867498051442,0.6820141045481455,0.6501017457427439,39764.80118641021,2786.774252691231,28102.947621503125,61231.17375258537,63849.75113241893,48907.177448034985,34409.816946352694,14924.555757478425,40767.54178216752,0.6522817132733605
