,Unknown_count,18–24_count,25–34_count,35-44_count,45-54_count,55–64_count,65–74_count,75+_count,Unknown_SL_count,18–24_SL_count,25–34_SL_count,35-44_SL_count,45-54_SL_count,55–64_SL_count,65–74_SL_count,75+_SL_count,Unknown_SL_mean,18–24_SL_mean,25–34_SL_mean,35-44_SL_mean,45-54_SL_mean,55–64_SL_mean,65–74_SL_mean,75+_SL_mean,Unknown_SL_25%,18–24_SL_25%,25–34_SL_25%,35-44_SL_25%,45-54_SL_25%,55–64_SL_25%,65–74_SL_25%,75+_SL_25%,Unknown_SL_50%,18–24_SL_50%,25–34_SL_50%,35-44_SL_50%,45-54_SL_50%,55–64_SL_50%,65–74_SL_50%,75+_SL_50%,Unknown_SL_75%,18–24_SL_75%,25–34_SL_75%,35-44_SL_75%,45-54_SL_75%,55–64_SL_75%,65–74_SL_75%,75+_SL_75%,Unknown_SL_90%,18–24_SL_90%,25–34_SL_90%,35-44_SL_90%,45-54_SL_90%,55–64_SL_90%,65–74_SL_90%,75+_SL_90%,Unknown_SL_perc,18–24_SL_perc,25–34_SL_perc,35-44_SL_perc,45-54_SL_perc,55–64_SL_perc,65–74_SL_perc,75+_SL_perc
201808,5920.0,172077.0,390364.0,371948.0,381850.0,391445.0,295366.0,236428.0,1715.0,77267.0,151538.0,99433.0,63503.0,41402.0,12907.0,4370.0,33906.61632653061,17664.35524868314,34479.753566762134,39220.77901702654,39976.59751507803,36181.14740833776,31243.992174788873,24787.213501144164,8158.5,5564.0,7153.25,7721.0,8022.5,6275.5,4986.5,4743.75,19000.0,11421.0,18343.0,21295.0,21635.0,17795.0,14052.0,12489.5,34963.0,22598.5,41023.75,50747.0,52166.5,45656.25,36650.0,29960.0,77654.0,36777.40000000005,76932.0,91959.0,96556.00000000001,90210.30000000002,78272.8,61454.39999999999,0.28969594594594594,0.4490257268548382,0.38819665747866094,0.26733037951541616,0.16630352232552048,0.10576709371686954,0.04369832682163824,0.018483428358739236
201809,6734.0,174086.0,390566.0,372397.0,381162.0,391556.0,295521.0,235672.0,2579.0,79455.0,151134.0,99598.0,63949.0,41443.0,12921.0,4391.0,35164.8786351299,17560.818161223335,34640.97702700915,39469.840398401575,40099.04697493315,36335.30318751056,31523.084281402367,25016.095194716465,9952.0,5559.0,7195.0,7774.0,8044.0,6282.5,5080.0,4768.5,21896.0,11198.0,18415.0,21376.0,21644.0,17784.0,14168.0,12701.0,39188.0,22814.5,41200.75,51144.0,52457.0,45908.0,36827.0,30080.5,77118.20000000001,36804.40000000002,77288.40000000002,92477.90000000001,96925.40000000001,90633.20000000006,78612.0,62091.0,0.38298188298188296,0.4564123479199936,0.38696148666294555,0.26745113413910426,0.1677738074624438,0.10584182083788782,0.043722781122153755,0.018631827285379682
201810,6109.0,176425.0,391097.0,372919.0,380909.0,391825.0,296295.0,234505.0,1916.0,82215.0,151112.0,99787.0,64385.0,41653.0,13056.0,4415.0,36156.71816283925,17398.55323237852,34818.00086690667,39703.031126299014,40295.24406305816,36645.85446426428,31769.06449142157,25174.113250283124,9531.75,5250.0,7270.0,7856.0,8084.0,6401.0,5157.75,4901.5,21722.5,10864.0,18553.0,21475.0,21751.0,17882.0,14194.5,12766.0,38146.25,22776.0,41433.0,51476.5,52700.0,46234.0,37085.75,29881.5,80662.5,36703.20000000004,77474.9,93062.0,97394.59999999998,90925.40000000024,79346.0,62048.6,0.3136356195776723,0.46600538472438713,0.38637984950025184,0.2675835771306906,0.1690298732768194,0.10630511069992982,0.04406419278084341,0.01882689068463359
201811,6442.0,177357.0,391392.0,373585.0,380674.0,391954.0,297143.0,234721.0,2317.0,83658.0,150930.0,99958.0,64622.0,41922.0,13119.0,4421.0,34867.05481225723,17134.226326232998,34851.415006956864,39830.60516416895,40471.20055089598,36821.26239206145,32129.454607820717,25304.236824247906,9893.0,4791.0,7261.0,7851.0,8073.25,6427.25,5192.0,4886.0,22137.0,10516.5,18547.0,21544.0,21829.5,17908.5,14403.0,12703.0,38739.0,22497.0,41437.0,51617.25,52905.75,46510.0,37445.5,29999.0,78534.40000000001,36320.20000000001,77629.40000000002,93240.20000000001,97956.70000000001,91373.8,80742.40000000001,62116.0,0.3596709096553865,0.47169268763003436,0.3856236203090508,0.2675642758676071,0.1697567997814403,0.10695642856049434,0.0441504595430483,0.018835127662203213
201812,6028.0,177260.0,391828.0,374039.0,380414.0,392103.0,297852.0,235090.0,1988.0,83473.0,150825.0,99891.0,64542.0,41871.0,13121.0,4418.0,34412.84808853119,17028.08494962443,34780.729249129785,39915.582965432324,40521.546372904464,36978.45055050035,32358.602393110283,25040.37709370756,9036.25,4776.0,7235.0,7832.0,8095.0,6415.0,5283.0,4817.75,21142.0,10406.0,18512.0,21584.0,21879.5,17894.0,14529.0,12593.0,37831.75,22343.0,41325.0,51651.5,52946.5,46617.0,37766.0,29483.5,77951.69999999998,36131.8,77425.80000000002,93572.0,97828.6,91854.0,81041.0,61582.100000000006,0.3297942932979429,0.4709071420512242,0.38492654940433046,0.2670603867511142,0.16966252556425368,0.10678571701823246,0.0440520795562897,0.01879280275639117
201901,6050.0,176192.0,391691.0,374458.0,379582.0,392475.0,299118.0,236557.0,2283.0,82262.0,150018.0,99583.0,64235.0,41858.0,13229.0,4413.0,33781.026719229085,16988.12754370183,34772.59806156594,40133.19564584317,40643.018510158014,37093.62697692197,32579.33676014816,25304.8622252436,9873.5,4769.0,7212.0,7867.0,8162.0,6440.0,5275.0,4850.0,21037.0,10372.0,18480.0,21650.0,22020.0,18003.0,14580.0,12721.0,36248.0,22271.75,41329.0,51913.0,53230.5,46763.5,37975.0,29761.0,74358.80000000003,36119.40000000005,77349.60000000003,94057.0,98052.59999999995,92080.20000000001,81923.00000000007,62707.40000000001,0.37735537190082646,0.46688839447875047,0.3830008859024078,0.2659390372217979,0.16922562186826562,0.1066513790687305,0.04422669314451153,0.0186551232895243
201902,6748.0,175495.0,391533.0,374664.0,378895.0,392372.0,299378.0,236002.0,2731.0,81629.0,149915.0,99675.0,64324.0,41952.0,13325.0,4422.0,36218.25997803002,18196.988570238518,35177.436614081314,40523.34198143968,41335.38819103289,37521.452207284514,32862.12367729831,25588.83355947535,10897.0,5524.0,7296.0,8003.5,8407.0,6528.75,5323.0,4823.0,23331.0,11505.0,18641.0,21898.0,22664.5,18305.0,14734.0,12929.0,40485.0,23451.0,41814.0,52464.0,54102.75,47261.25,38180.0,29948.0,80668.0,37992.2,78323.60000000006,94979.0,99516.70000000001,92970.70000000001,82854.80000000002,63681.8,0.40471250740960285,0.4651357588535286,0.38289237433370876,0.26603837037986033,0.1697673497934784,0.10691894426717503,0.04450894855333391,0.018737129346361472
201903,5821.0,175284.0,392308.0,375201.0,378506.0,392292.0,299711.0,235650.0,1968.0,81396.0,150122.0,99740.0,64280.0,41938.0,13345.0,4427.0,34373.03353658537,18380.105164872966,35206.2577170568,40711.71938038901,41523.44816428127,37786.628165387,33040.0412139378,25608.596566523604,10266.25,5533.0,7303.0,8043.0,8479.0,6578.25,5300.0,4839.0,22289.5,11787.5,18654.0,21968.0,22801.5,18478.5,14756.0,12938.0,39648.0,23651.0,41831.75,52731.25,54381.25,47601.0,38333.0,30251.0,75251.2,38238.5,78434.49999999997,95263.8000000001,99919.49999999997,93703.6,83426.40000000004,64023.4,0.33808623947775296,0.46436639967139043,0.3826636214402969,0.26583084799880596,0.16982557740167922,0.10690506051614614,0.04452622693194444,0.018786335667303204
201904,5601.0,174571.0,393205.0,375942.0,378201.0,392751.0,300683.0,235981.0,1729.0,80332.0,150076.0,99797.0,64228.0,41974.0,13402.0,4431.0,35906.54887218045,18289.2402031569,35118.205915669394,40806.25831437819,41639.03440866912,37944.362295706866,33224.119907476495,25676.19408711352,10680.0,5541.0,7179.0,7952.0,8387.0,6567.0,5269.25,4776.5,22191.0,11758.5,18582.0,21950.0,22871.0,18527.0,14756.0,12896.0,38679.0,23513.0,41826.0,52835.0,54548.5,47835.0,38412.25,30590.5,80583.6,38069.90000000001,78383.0,95701.0,100323.10000000005,94131.60000000012,83813.7,64157.0,0.30869487591501515,0.4601680691523793,0.3816736816673237,0.265458501577371,0.16982504012416677,0.10687178390379655,0.04457185806979443,0.018776935431242345
201905,5563.0,173991.0,393673.0,376639.0,377952.0,393101.0,301469.0,236614.0,1719.0,79525.0,149687.0,99725.0,64143.0,41911.0,13432.0,4421.0,35327.00058173357,18198.688764539453,35044.80016968741,40799.9422812735,41656.58969801849,38082.49304478538,33136.645101250746,25553.95136846867,9841.0,5548.0,7113.0,7836.0,8307.5,6563.5,5194.25,4822.0,21656.0,11683.0,18519.0,21864.0,22844.0,18551.0,14666.0,12847.0,39903.5,23375.0,41733.0,52780.0,54580.0,48051.0,38338.25,30597.0,81696.0,37883.600000000035,78349.59999999998,95746.20000000001,100514.80000000006,94493.0,83555.4,63888.0,0.3090059320510516,0.45706387111977054,0.38023181676162704,0.2647760853230813,0.16971202692405385,0.10661636576859382,0.04455516155889992,0.018684439635862627
201906,5820.0,173150.0,394057.0,377372.0,377605.0,393434.0,302373.0,237359.0,2134.0,78040.0,149121.0,99594.0,63973.0,41858.0,13490.0,4427.0,35769.65229615745,18148.068182983086,35099.58859583828,40993.58478422395,41815.429806324544,38291.23037412203,33306.56864343958,25493.902642873276,9784.5,5556.0,7141.0,7853.25,8336.0,6556.75,5138.25,4791.5,21888.5,11598.5,18563.0,21959.0,22970.0,18611.5,14671.5,12776.0,38951.0,23210.5,41806.0,53068.75,54861.0,48379.75,38517.75,30384.0,79534.10000000002,37596.100000000006,78377.0,96269.0,100952.00000000004,95202.50000000001,84057.60000000005,63912.000000000015,0.36666666666666664,0.450707479064395,0.37842494867493787,0.2639146518554636,0.16941777783662823,0.10639141507851381,0.044613771732264454,0.018651072847458913
201907,5105.0,172902.0,394714.0,377935.0,377487.0,393566.0,303143.0,237868.0,1662.0,77165.0,149025.0,99494.0,63931.0,41819.0,13568.0,4414.0,33933.77135980746,18082.24784552582,35145.41567522228,41160.18240295897,41962.33035616524,38417.754322198045,33484.91708431604,25782.99388309923,10418.0,5564.0,7191.0,7898.25,8383.0,6580.5,5141.75,4856.25,21015.0,11584.0,18584.0,22065.0,23026.0,18698.0,14705.0,12831.0,36861.75,23109.0,41787.0,53376.75,55045.0,48489.0,38656.5,30835.5,72982.90000000002,37488.40000000005,78333.80000000002,96623.7,101255.0,95267.60000000006,84628.40000000002,64455.50000000001,0.3255631733594515,0.44629327595979223,0.37755184766691835,0.2632569092568828,0.16935947463091444,0.10625663802259341,0.04475775459106758,0.018556510333462256
201908,5283.0,172397.0,394967.0,378224.0,377152.0,393528.0,303853.0,238160.0,1816.0,76063.0,148641.0,99252.0,63821.0,41693.0,13631.0,4383.0,33957.62334801762,18061.536581517954,35175.505668018915,41378.68976947568,42209.616991272465,38644.034130429565,33742.60751228817,26032.32306639288,9861.0,5572.0,7183.0,7911.0,8380.0,6595.0,5119.5,4934.0,20997.0,11549.0,18570.0,22167.5,23057.0,18742.0,14694.0,12864.0,37101.5,23000.0,41735.0,53645.25,55362.0,48877.0,38944.5,30983.0,76679.5,37430.600000000006,78404.0,96925.40000000014,101977.0,95922.8,85353.0,64905.4,0.3437440848003029,0.44120837369559796,0.3763377699909106,0.2624159228393756,0.16921824622433396,0.10594671789555,0.04486050820627079,0.018403594222371516
201909,6075.0,175248.0,394448.0,378456.0,376748.0,393437.0,304543.0,238759.0,2514.0,79128.0,148115.0,99276.0,64286.0,41834.0,13685.0,4430.0,35852.19769291965,18009.329289252855,35469.422887621105,41684.60901929973,42541.65169710357,38991.88342018454,34063.154914139566,26220.86320541761,10655.25,5548.0,7299.0,8048.75,8496.0,6739.25,5200.0,4960.5,23242.5,11264.5,18768.0,22413.0,23225.5,19012.5,14861.0,12973.0,39351.75,23253.25,42061.0,54091.25,55928.5,49224.75,39363.0,31108.25,78481.90000000002,37750.3,79009.60000000003,97470.5,102745.5,96629.40000000001,85893.80000000005,64567.1,0.4138271604938272,0.4515201314708299,0.375499432117795,0.2623184729532627,0.17063395160690967,0.10632960296057564,0.04493618306774413,0.018554274393844838
201910,5317.0,177919.0,395295.0,379598.0,376917.0,393882.0,305982.0,239856.0,1656.0,81893.0,147888.0,99309.0,64715.0,42016.0,13840.0,4454.0,36316.71437198068,17808.62124967946,35664.21826652602,41936.383953116034,42715.09280692266,39165.8702399086,34134.098265895955,26416.21553659632,9466.25,5181.0,7440.0,8177.0,8504.0,6764.25,5167.75,4913.75,21741.0,10925.0,18951.0,22602.0,23273.0,19075.0,14805.0,12901.5,37960.75,23163.0,42268.0,54401.0,56157.0,49400.5,39324.25,31278.75,81805.5,37564.600000000006,79333.30000000002,97782.4,103284.59999999998,97256.0,86297.4,65153.600000000035,0.3114538273462479,0.46028248809851674,0.3741205934808181,0.261616236123478,0.171695625296816,0.10667154122300587,0.045231418841631205,0.01856947501834434
201911,5666.0,178311.0,396400.0,380922.0,377098.0,394139.0,306913.0,240594.0,2135.0,82124.0,147370.0,99412.0,64827.0,41994.0,13901.0,4463.0,36831.26510538642,17542.08451853295,35653.45799009296,41967.8664446948,42820.76991068536,39199.79939991427,34244.06344867276,26421.23750840242,10469.0,4938.75,7435.0,8145.75,8503.0,6740.25,5184.0,4902.5,23615.0,10644.5,18940.0,22589.5,23279.0,19109.0,14804.0,12899.0,41002.5,22807.75,42251.25,54384.0,56292.0,49658.25,39489.0,31366.0,81813.00000000001,36986.09999999999,79381.1,97963.70000000003,103540.6,97262.70000000004,86777.0,65154.40000000002,0.3768090363572185,0.46056608958505085,0.3717709384460141,0.26097731294070703,0.17191021962460687,0.10654616772255474,0.04529296575902617,0.018549922275700972
201912,5074.0,178914.0,398533.0,382813.0,377367.0,394528.0,308179.0,241547.0,1531.0,81890.0,147368.0,99392.0,64807.0,42051.0,13972.0,4492.0,36313.808621815806,17334.845280253998,35693.2851840291,42084.59558113329,42886.60316015245,39312.48403129533,34399.45805897509,26445.99176313446,10091.5,4783.0,7441.0,8147.75,8469.5,6731.0,5211.0,4897.5,22962.0,10437.0,18954.0,22642.0,23280.0,19093.0,14869.5,12833.5,38774.0,22669.75,42245.25,54466.75,56392.5,49790.0,39626.0,31334.75,81125.0,36602.20000000001,79478.30000000002,98176.90000000027,103930.80000000002,97622.0,86997.7,65564.50000000001,0.30173433188805676,0.45770593693059236,0.3697761540449599,0.25963590578167406,0.171734677383025,0.10658559088328332,0.04533728774510917,0.018596794826679693
202001,5332.0,178411.0,398606.0,383249.0,376947.0,394799.0,309516.0,242970.0,1810.0,80975.0,146895.0,99210.0,64660.0,42122.0,14078.0,4485.0,34172.47679558011,17320.303982710713,35637.326287484255,42174.21038201794,43027.89416950201,39519.49138217558,34546.16238102003,26660.888517279822,9084.25,4783.0,7393.5,8135.0,8513.5,6732.25,5227.25,4921.0,21200.0,10413.0,18881.0,22658.5,23413.0,19173.0,14950.0,12943.0,38353.0,22627.5,42118.5,54521.5,56582.0,50191.75,39715.0,31513.0,75660.10000000002,36667.40000000005,79489.6,98407.60000000015,104113.29999999996,98004.6,87342.80000000002,66199.59999999999,0.3394598649662416,0.45386775479090413,0.3685217984676598,0.25886564609431467,0.17153605148734438,0.10669226619115044,0.045483916824978356,0.018459069020866775
202002,5502.0,177721.0,398821.0,383708.0,376902.0,394641.0,310248.0,242834.0,2109.0,80333.0,146602.0,99322.0,64725.0,42106.0,14109.0,4486.0,36562.77240398293,18571.626143676946,36007.251776919824,42488.645909264815,43752.412220934726,40063.8819883152,34871.61492664257,26958.00735621935,9532.0,5522.0,7468.0,8200.0,8823.0,6896.0,5279.0,4958.25,23001.0,11691.0,19074.0,22822.0,24037.0,19604.5,15149.0,13178.0,39980.0,23843.0,42582.5,54856.75,57594.0,50984.75,39954.0,32222.75,81788.60000000002,38927.80000000005,80146.49999999997,99055.70000000003,105519.39999999998,99313.5,88073.40000000004,66400.5,0.38331515812431843,0.4520174880852572,0.36758846700650166,0.25884787390411457,0.17172899055988028,0.10669443874306014,0.04547652200819989,0.01847352512415889
202003,4934.0,177552.0,399550.0,384403.0,376417.0,394344.0,310451.0,239466.0,1620.0,79857.0,146734.0,99315.0,64772.0,42099.0,14192.0,4484.0,35228.15864197531,18636.907684986912,36080.34771763872,42695.70933897196,43901.996742419564,40271.87013943324,35041.55404453213,27273.882694023192,9500.75,5530.0,7471.0,8226.5,8846.75,6957.0,5316.5,5011.5,22355.5,11877.0,19096.0,22901.0,24171.0,19712.0,15230.5,13322.0,38022.0,23958.0,42625.0,55153.5,57884.0,51163.0,40316.25,32393.75,75177.60000000003,39094.40000000001,80391.70000000001,99522.00000000003,105811.00000000001,99999.0,88413.99999999997,67230.70000000007,0.3283340089177138,0.4497668288726683,0.36724815417344514,0.25836166731269006,0.17207511881769422,0.10675704461079666,0.04571413846307469,0.018724996450435554
202004,5759.0,176103.0,399503.0,385089.0,376318.0,394532.0,311127.0,239167.0,2382.0,78547.0,146240.0,99274.0,64647.0,42002.0,14176.0,4496.0,36723.59991603695,18535.424739328046,35968.34612964989,42804.255454600396,44105.77816449333,40512.409194800246,35343.206757900676,27567.85587188612,10022.5,5536.0,7390.0,8205.0,8924.0,7010.25,5372.5,5023.75,22511.0,11851.0,19039.5,22945.0,24330.0,19836.5,15387.5,13501.5,40706.75,23827.0,42522.25,55223.75,58192.5,51436.25,40556.0,32523.0,83728.40000000001,38804.000000000044,80185.50000000009,99754.79999999999,106216.40000000001,100593.6,89400.5,67264.0,0.41361347456155584,0.44602874454154673,0.36605482311772375,0.2577949512969729,0.17178822166359303,0.1064603124714852,0.0455633872984344,0.018798580071665405
202005,5532.0,174393.0,398747.0,384435.0,374890.0,392663.0,309426.0,229708.0,2280.0,77384.0,145895.0,99183.0,64413.0,41871.0,14183.0,4479.0,39553.94605263158,18456.16374185878,35986.78252167655,43034.99805410201,44326.84776365019,40752.50010747295,35617.22787844603,27626.279973208304,10871.25,5533.0,7561.0,8372.0,9056.0,7142.5,5439.5,5036.0,24368.0,11780.0,19154.0,23185.0,24495.0,20100.0,15459.0,13529.0,44039.0,23597.0,42507.5,55450.0,58410.0,51815.0,40880.5,32741.0,88402.7,38462.7,80000.6,99984.40000000001,106448.8,100899.0,90665.6000000002,67809.20000000003,0.4121475054229935,0.44373340673077477,0.365883630472455,0.25799680049943424,0.17181840006401877,0.10663342357186698,0.04583648432904798,0.019498667873996553
202006,4856.0,173303.0,399044.0,384782.0,374621.0,392555.0,310203.0,229744.0,1486.0,76472.0,146213.0,99289.0,64481.0,41932.0,14227.0,4490.0,36646.42059219381,18454.660437807303,36237.22591698413,43585.890300033236,44685.80495029544,41037.735691118956,35918.99065157799,27629.36926503341,9604.25,5533.0,7725.0,8612.0,9209.0,7240.75,5520.0,5041.0,22080.0,11826.5,19349.0,23606.0,24811.0,20238.5,15599.0,13536.0,39241.5,23546.25,42739.0,56083.0,58962.0,52187.75,41203.0,32859.5,81572.5,38381.80000000002,80460.00000000009,100995.99999999999,106854.0,101505.40000000001,90902.2,67463.3,0.3060131795716639,0.44126183620595144,0.3664082156353685,0.2580396172378126,0.17212329260772888,0.10681815287029843,0.045863515181993726,0.01954349188662163
202007,5288.0,172306.0,398886.0,385412.0,374448.0,392460.0,310840.0,230103.0,2057.0,74983.0,145514.0,99184.0,64393.0,41906.0,14261.0,4486.0,38037.37578998542,18272.017684008377,36179.29911898512,43706.72623608646,44819.27753016632,41168.86889705531,36038.63375639857,27821.082255907266,9949.0,5533.0,7745.0,8674.75,9270.0,7272.0,5583.0,5019.0,22512.0,11656.0,19335.0,23699.5,24921.0,20344.0,15745.0,13585.5,41045.0,23292.0,42646.0,56184.25,59231.0,52402.0,41522.0,33125.0,83906.6,38008.20000000001,80305.7,101192.39999999997,107222.6,101615.0,90934.0,68136.0,0.3889939485627837,0.4351734704537277,0.364800970703409,0.25734538623602793,0.17196780327308464,0.10677776079090863,0.04587890876335092,0.019495617180132374
202008,5375.0,172282.0,399375.0,385941.0,374225.0,392388.0,311490.0,230466.0,2166.0,73851.0,145290.0,98958.0,64281.0,41808.0,14281.0,4474.0,36974.75253924284,18194.262596308785,36229.03342969234,43910.682006507814,44940.168525691886,41269.80355434366,36417.82193123731,27933.552972731337,10326.25,5532.0,7802.0,8775.0,9330.0,7335.0,5682.0,5047.5,23252.0,11560.0,19396.0,23865.5,25018.0,20476.5,15929.0,13643.5,40548.75,23052.0,42626.75,56396.75,59498.0,52598.5,41892.0,33347.75,82120.5,37732.0,80128.20000000001,101558.90000000001,107487.0,101752.6,91795.0,68548.70000000004,0.4029767441860465,0.4286634703567407,0.36379342723004693,0.256407067401494,0.17177099338633176,0.1065476008440625,0.04584737872804905,0.019412841807468346
202009,4839.0,173641.0,400007.0,386989.0,374006.0,392677.0,312531.0,231357.0,1646.0,75454.0,145660.0,99443.0,64722.0,42060.0,14419.0,4506.0,36223.1439854192,18411.34574707769,36312.48703830839,44011.303228985445,44969.95922561108,41436.31195910604,36526.81149871697,28307.940745672437,9361.25,5529.0,7845.0,8788.0,9248.0,7333.75,5653.0,5160.5,21943.5,11500.0,19437.0,23916.0,24963.0,20535.0,15897.0,13828.0,39392.5,23624.0,42700.0,56505.5,59671.25,52832.5,42168.5,33766.75,79846.5,38318.09999999999,80295.20000000001,101866.20000000004,107597.8,102246.1,92364.60000000008,69872.5,0.34015292415788384,0.43454022955407995,0.36414362748651896,0.25696596027277263,0.17305069972139484,0.10711093341346704,0.046136223286649965,0.019476393625436014
202010,4598.0,176291.0,400062.0,387356.0,373440.0,392395.0,313032.0,230942.0,1380.0,78761.0,146064.0,99751.0,65025.0,42187.0,14487.0,4494.0,39168.08260869565,18074.583486751057,36309.43846533027,44115.533839259755,45117.12123029604,41587.47512266812,36733.5498722993,28495.116822429907,9882.5,5428.0,7855.0,8821.0,9258.0,7333.0,5701.5,5297.75,22962.5,11138.0,19446.0,23975.0,25010.0,20630.0,15946.0,14029.5,44167.0,23429.0,42733.5,56647.0,59874.0,53052.0,42424.0,34133.5,87793.10000000006,37842.0,80208.10000000003,102003.0,108010.19999999998,102920.00000000006,93176.59999999998,70283.20000000006,0.3001304915180513,0.4467669932100901,0.3651034089716094,0.25751763235886366,0.17412435732647816,0.10751156360300208,0.04627961358583148,0.019459431372379214
202011,5733.0,176057.0,399754.0,388010.0,373475.0,392116.0,313840.0,231021.0,2610.0,78414.0,145166.0,99682.0,65179.0,42200.0,14551.0,4504.0,38204.30842911878,17769.6739485296,36210.3919030627,44178.43123131558,45153.79323094862,41706.54618483412,36897.56257301904,28662.984458259325,10282.5,5212.0,7865.25,8816.0,9244.0,7400.0,5721.5,5341.5,23417.0,10793.5,19446.0,24042.5,25008.0,20732.0,15989.0,14181.0,42477.25,23042.5,42687.75,56736.0,59886.5,53234.75,42823.5,34237.5,84226.9,37195.7,79803.0,102138.80000000002,108257.20000000003,103145.69999999998,93344.0,70513.00000000001,0.4552590266875981,0.4453898453341815,0.3631383300729949,0.2569057498518079,0.17452038289042104,0.1076212141305124,0.04636438949783329,0.019496063128460184
202012,4908.0,175998.0,400402.0,388632.0,373211.0,391916.0,314787.0,231337.0,1650.0,78025.0,145647.0,99764.0,65232.0,42238.0,14623.0,4523.0,36840.317575757574,17150.74961871195,35881.119027511726,44009.152058858905,44694.48056168752,41483.20874567924,36938.55351159133,28458.88923281008,9602.25,4527.0,7632.0,8570.5,8811.0,7139.25,5683.5,5188.5,22174.0,10211.0,19237.0,23863.0,24439.0,20544.5,15871.0,13960.0,39245.5,22471.0,42363.0,56546.75,59349.0,53045.75,42865.0,34176.5,82334.20000000003,36410.600000000006,79126.39999999997,101963.79999999999,107759.40000000001,102809.20000000007,93728.8,70143.8,0.33618581907090467,0.44332890146478937,0.3637519293110424,0.2567055723666605,0.17478584500456845,0.10777309423447881,0.046453633726932814,0.01955156330375167
202101,5312.0,175535.0,399956.0,388606.0,372617.0,391470.0,315784.0,232099.0,2103.0,77175.0,145147.0,99673.0,65201.0,42201.0,14743.0,4543.0,35256.38278649548,16448.959520570133,35775.29222098976,44061.0846166966,44741.80669008144,41749.69209260444,37115.614800244184,28914.227823024434,9072.0,3500.0,7548.0,8557.0,8775.0,7229.0,5679.5,5235.0,21472.0,9466.0,19114.0,23860.0,24493.0,20715.0,16026.0,14110.0,39794.0,21626.0,42198.5,56674.0,59338.0,53494.0,43239.0,34660.5,78808.59999999999,35735.600000000006,78997.60000000003,102211.00000000001,107866.0,103458.0,94040.6,71170.40000000001,0.3958960843373494,0.43965590907796165,0.3629074198161798,0.2564885771192416,0.1749812810472952,0.10780136408920224,0.0466869759075824,0.019573544048013994
202102,8227.0,171902.0,398345.0,388362.0,371993.0,390977.0,316376.0,232506.0,3867.0,75653.0,144194.0,99500.0,65184.0,42124.0,14784.0,4564.0,39201.64597879493,17553.520481672902,36186.5608763194,44452.37947738694,45486.95739752086,42323.97172633178,37400.56960227273,28927.259202453988,9957.5,4992.0,7785.25,8867.0,9224.75,7498.75,5756.5,5109.25,23288.0,10586.0,19388.0,24307.5,25169.5,21235.0,16305.5,13995.5,46189.0,22648.0,42618.75,57170.5,60247.5,54361.25,43699.0,34681.75,89858.60000000003,37608.600000000035,79712.0,102943.20000000001,109621.60000000003,104661.80000000002,94535.20000000004,71544.59999999999,0.47003768080709857,0.4400937743598097,0.36198270343546424,0.25620426303294347,0.1752291037734581,0.10774035301309284,0.046729208283814196,0.019629600956534456
